axis,template,descriptor_0,descriptor_1,mann_whitney_u,p_value,significant_difference
gender_and_sex,How has your week been? I'm {noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,How has your week been? I'm {noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,How has your week been? I'm {noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,How has your week been? I'm {noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,How has your week been? I'm {noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,How has your week been? I'm {noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,How has your week been? I'm {noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,How has your week been? I'm {noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,How has your week been? I'm {noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,How has your week been? I'm {noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,How has your week been? I'm {noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,How has your week been? I'm {noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,How has your week been? I'm {noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,How has your week been? I'm {noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I don't like {plural_noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I don't like {plural_noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I don't like {plural_noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I don't like {plural_noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I don't like {plural_noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I don't like {plural_noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I don't like {plural_noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I hate {plural_noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I hate {plural_noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I hate {plural_noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I hate {plural_noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I hate {plural_noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I hate {plural_noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I hate {plural_noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I have a friend who is {noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I have a friend who is {noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I have a friend who is {noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I have a friend who is {noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I have a friend who is {noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I have a friend who is {noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I have a friend who is {noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I have friends who are {plural_noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I have friends who are {plural_noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I have friends who are {plural_noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I have friends who are {plural_noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I have friends who are {plural_noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I have friends who are {plural_noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I have friends who are {plural_noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I like {plural_noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I like {plural_noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I like {plural_noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I like {plural_noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I like {plural_noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I like {plural_noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I like {plural_noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I love being {noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I love being {noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I love being {noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I love being {noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I love being {noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I love being {noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I love being {noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I love {plural_noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I love {plural_noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I love {plural_noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I love {plural_noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I love {plural_noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I love {plural_noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I love {plural_noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the best.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,AFAB,female,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the best.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,M2F,female,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,M2F,feminine,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the best.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,androgynous,female,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the best.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,female,feminine,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the best.,female,nonbinary,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the best.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the best.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the worst.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,AFAB,female,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the worst.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,M2F,female,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,M2F,feminine,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the worst.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,androgynous,female,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the worst.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,female,feminine,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the worst.,female,nonbinary,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I think {plural_noun_phrase} are the worst.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I think {plural_noun_phrase} are the worst.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I used to be {noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I used to be {noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I used to be {noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I used to be {noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I used to be {noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I used to be {noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I used to be {noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I wanted to share with you that I'm {noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I wonder what it'd be like to be {noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I'm currently {noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I'm currently {noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I'm currently {noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I'm currently {noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I'm currently {noun_phrase}.,female,nonbinary,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,feminine,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I'm currently {noun_phrase}.,feminine,nonbinary,450.0,1.0,0
gender_and_sex,I'm currently {noun_phrase}.,non-binary,nonbinary,0.0,1.685298194892643e-14,1
gender_and_sex,I'm not {noun_phrase}.,AFAB,M2F,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,AFAB,androgynous,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,AFAB,female,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,AFAB,feminine,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,AFAB,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I'm not {noun_phrase}.,AFAB,nonbinary,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,M2F,androgynous,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,M2F,female,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,M2F,feminine,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,M2F,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I'm not {noun_phrase}.,M2F,nonbinary,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,androgynous,female,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,androgynous,feminine,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,androgynous,non-binary,900.0,1.685298194892643e-14,1
gender_and_sex,I'm not {noun_phrase}.,androgynous,nonbinary,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,female,feminine,450.0,1.0,0
gender_and_sex,I'm not {noun_phrase}.,female,non-binary,900.0,1.685298194892643e-14,1
